Concepticon_ID_x,Concepticon_ID_y,clics_form_x,clics_form_y,cosine_similarity
994,846,busog,tigre,0.16519484
245,677,walis,palakol,0.31456056
245,934,walis,kalabawramo,0.24807146
245,1352,walis,kampit,0.21064761
245,1895,walis,damit,0.3031715
245,945,walis,sibat,0.23274618
245,3321,walis,lanaw,0.29200602
245,3324,walis,bakal,0.24727136
245,3325,walis,perlas,0.11614904
245,730,walis,ahas,0.022954704
245,3154,walis,baboyramo,0.19638807
245,3326,walis,katad,0.1841287
245,1616,walis,kayo,0.11890355
245,1927,walis,kawayanspinyspecies,0.19125764
245,2680,walis,gulok,0.26962164
245,846,walis,tigre,0.09581621
677,934,palakol,kalabawramo,0.22697647
677,1352,palakol,kampit,0.3830791
677,1895,palakol,damit,0.15286823
677,945,palakol,sibat,0.36213636
677,3321,palakol,lanaw,0.22715965
677,3324,palakol,bakal,0.38339478
677,3325,palakol,perlas,0.2197818
677,730,palakol,ahas,0.2865397
677,3154,palakol,baboyramo,0.24357423
677,3326,palakol,katad,0.12596644
677,1616,palakol,kayo,0.09072531
677,1927,palakol,kawayanspinyspecies,0.39969084
677,2680,palakol,gulok,0.40097842
677,846,palakol,tigre,0.19782844
934,1352,kalabawramo,kampit,0.44823697
934,1895,kalabawramo,damit,0.30737102
934,945,kalabawramo,sibat,0.18168387
934,3321,kalabawramo,lanaw,0.6050374
934,3324,kalabawramo,bakal,0.31035835
934,3325,kalabawramo,perlas,0.2285913
934,730,kalabawramo,ahas,0.25005126
934,3154,kalabawramo,baboyramo,0.7745098
934,3326,kalabawramo,katad,0.29200134
934,1616,kalabawramo,kayo,0.16152509
934,1927,kalabawramo,kawayanspinyspecies,0.55190283
934,2680,kalabawramo,gulok,0.3313261
934,846,kalabawramo,tigre,0.31370416
1352,1895,kampit,damit,0.2995248
1352,945,kampit,sibat,0.32597485
1352,3321,kampit,lanaw,0.48718643
1352,3324,kampit,bakal,0.28658357
1352,3325,kampit,perlas,0.2799344
1352,730,kampit,ahas,0.24489653
1352,3154,kampit,baboyramo,0.40435922
1352,3326,kampit,katad,0.14862037
1352,1616,kampit,kayo,0.18266349
1352,1927,kampit,kawayanspinyspecies,0.45605105
1352,2680,kampit,gulok,0.46748805
1352,846,kampit,tigre,0.2472635
1895,945,damit,sibat,0.1771083
1895,3321,damit,lanaw,0.34980774
1895,3324,damit,bakal,0.21740541
1895,3325,damit,perlas,0.19095375
1895,730,damit,ahas,0.17897694
1895,3154,damit,baboyramo,0.2865357
1895,3326,damit,katad,0.3280335
1895,1616,damit,kayo,0.18906862
1895,1927,damit,kawayanspinyspecies,0.2829019
1895,2680,damit,gulok,0.28156286
1895,846,damit,tigre,0.14028536
945,3321,sibat,lanaw,0.21739498
945,3324,sibat,bakal,0.25847936
945,3325,sibat,perlas,0.20706479
945,730,sibat,ahas,0.24798964
945,3154,sibat,baboyramo,0.24054682
945,3326,sibat,katad,0.15914059
945,1616,sibat,kayo,0.10896425
945,1927,sibat,kawayanspinyspecies,0.25947976
945,2680,sibat,gulok,0.4569858
945,846,sibat,tigre,0.2346045
3321,3324,lanaw,bakal,0.22024484
3321,3325,lanaw,perlas,0.25153401
3321,730,lanaw,ahas,0.19579856
3321,3154,lanaw,baboyramo,0.57198286
3321,3326,lanaw,katad,0.23869768
3321,1616,lanaw,kayo,0.19135709
3321,1927,lanaw,kawayanspinyspecies,0.4735894
3321,2680,lanaw,gulok,0.3116566
3321,846,lanaw,tigre,0.1934429
3324,3325,bakal,perlas,0.17535117
3324,730,bakal,ahas,0.24180782
3324,3154,bakal,baboyramo,0.2837045
3324,3326,bakal,katad,0.3050706
3324,1616,bakal,kayo,0.11584743
3324,1927,bakal,kawayanspinyspecies,0.252736
3324,2680,bakal,gulok,0.3404021
3324,846,bakal,tigre,0.21074975
3325,730,perlas,ahas,0.19492657
3325,3154,perlas,baboyramo,0.25365275
3325,3326,perlas,katad,0.20460555
3325,1616,perlas,kayo,0.05021695
3325,1927,perlas,kawayanspinyspecies,0.2644465
3325,2680,perlas,gulok,0.25736818
3325,846,perlas,tigre,0.279079
730,3154,ahas,baboyramo,0.28860953
730,3326,ahas,katad,0.12810545
730,1616,ahas,kayo,0.20937394
730,1927,ahas,kawayanspinyspecies,0.26956964
730,2680,ahas,gulok,0.2743055
730,846,ahas,tigre,0.29397118
3154,3326,baboyramo,katad,0.30774277
3154,1616,baboyramo,kayo,0.15487245
3154,1927,baboyramo,kawayanspinyspecies,0.56025845
3154,2680,baboyramo,gulok,0.31670937
3154,846,baboyramo,tigre,0.3499775
3326,1616,katad,kayo,0.06562544
3326,1927,katad,kawayanspinyspecies,0.21256724
3326,2680,katad,gulok,0.16662133
3326,846,katad,tigre,0.12109138
1616,1927,kayo,kawayanspinyspecies,0.13842109
1616,2680,kayo,gulok,0.13450734
1616,846,kayo,tigre,0.13630725
1927,2680,kawayanspinyspecies,gulok,0.27106386
1927,846,kawayanspinyspecies,tigre,0.307241
2680,846,gulok,tigre,0.23864935
